"Sale_ID","Cust_ID","Prod_ID","Qty_Purchased","Date_Purchased"
"SALE8105","CUST5077","PROD1768","3","2024/4/20"
"SALE8105","CUST5052","PROD1759","5","2024/5/10"
"SALE8105","CUST4816","PROD1763","3","2024/11/25"
"SALE8105","CUST4758","PROD1757","5","2024/6/21"
"SALE8105","CUST4764","PROD1765","3","2024/8/22"
"SALE8105","CUST5083","PROD1741","3","2024/6/5"
"SALE8105","CUST5014","PROD1734","5","2024/11/7"
"SALE8105","CUST4848","PROD1727","1","2024/7/26"
"SALE8105","CUST5061","PROD1769","5","2024/8/9"
"SALE8105","CUST4981","PROD1731","4","2024/11/8"
"SALE8105","CUST5050","PROD1735","5","2024/6/1"
"SALE8105","CUST5167","PROD1768","3","2024/10/17"
"SALE8105","CUST5151","PROD1769","2","2024/8/3"
"SALE8105","CUST5168","PROD1744","2","2024/4/14"
"SALE8105","CUST4900","PROD1744","4","2024/11/24"
"SALE8105","CUST4809","PROD1756","4","2024/2/19"
"SALE8105","CUST4807","PROD1735","3","2024/8/19"
"SALE8105","CUST4778","PROD1731","4","2024/1/15"
"SALE8105","CUST4871","PROD1754","2","2024/9/16"
"SALE8105","CUST4891","PROD1732","3","2024/3/2"
"SALE8105","CUST5131","PROD1731","1","2024/8/14"
"SALE8105","CUST4907","PROD1735","5","2024/5/27"
"SALE8105","CUST4781","PROD1728","2","2024/5/13"
"SALE8105","CUST5000","PROD1763","5","2024/4/14"
"SALE8105","CUST5109","PROD1727","5","2024/5/28"
"SALE8105","CUST5021","PROD1731","3","2024/5/24"
"SALE8105","CUST4739","PROD1739","5","2024/7/28"
"SALE8105","CUST4873","PROD1748","3","2024/6/2"
"SALE8105","CUST5055","PROD1750","3","2024/3/15"
"SALE8105","CUST4911","PROD1764","1","2024/8/12"
"SALE8105","CUST4738","PROD1734","5","2024/6/8"
"SALE8105","CUST5139","PROD1756","1","2024/3/6"
"SALE8105","CUST4726","PROD1749","2","2024/12/2"
"SALE8105","CUST4933","PROD1728","3","2024/2/2"
"SALE8105","CUST4826","PROD1768","2","2024/12/11"
"SALE8105","CUST4717","PROD1731","4","2024/3/19"
"SALE8105","CUST4712","PROD1754","5","2024/9/27"
"SALE8105","CUST4967","PROD1759","2","2024/1/20"
"SALE8105","CUST5017","PROD1758","1","2024/10/28"
"SALE8105","CUST4954","PROD1767","4","2024/2/6"
"SALE8105","CUST4835","PROD1766","4","2024/11/2"
"SALE8105","CUST4860","PROD1749","1","2024/6/27"
"SALE8105","CUST4838","PROD1736","2","2024/8/23"
"SALE8105","CUST4874","PROD1736","3","2024/1/31"
"SALE8105","CUST5032","PROD1729","2","2024/4/24"
"SALE8105","CUST5005","PROD1748","5","2024/3/3"
"SALE8105","CUST4931","PROD1755","3","2024/4/8"
"SALE8105","CUST4995","PROD1751","3","2024/12/7"
"SALE8105","CUST4705","PROD1752","3","2024/7/26"
"SALE8105","CUST5167","PROD1728","3","2024/12/7"
"SALE8105","CUST4752","PROD1730","5","2024/8/4"
"SALE8105","CUST4804","PROD1763","3","2024/8/7"
"SALE8105","CUST4946","PROD1726","2","2024/12/13"
"SALE8105","CUST5101","PROD1745","4","2024/4/4"
"SALE8105","CUST5154","PROD1741","5","2024/2/27"
"SALE8105","CUST4876","PROD1759","2","2024/9/15"
"SALE8105","CUST4765","PROD1729","1","2024/4/21"
"SALE8105","CUST4950","PROD1763","4","2024/6/17"
"SALE8105","CUST4720","PROD1751","2","2024/11/8"
"SALE8105","CUST5032","PROD1728","2","2024/11/3"
"SALE8105","CUST5056","PROD1738","1","2024/7/20"
"SALE8105","CUST4778","PROD1751","2","2024/1/17"
"SALE8105","CUST5120","PROD1735","4","2024/6/4"
"SALE8105","CUST5004","PROD1737","3","2024/9/7"
"SALE8105","CUST5042","PROD1754","4","2024/3/14"
"SALE8105","CUST4993","PROD1741","2","2024/4/26"
"SALE8105","CUST5100","PROD1728","5","2024/6/22"
"SALE8105","CUST4862","PROD1733","1","2024/2/14"
"SALE8105","CUST4845","PROD1735","5","2024/10/26"
"SALE8105","CUST5064","PROD1730","5","2024/1/22"
"SALE8105","CUST5005","PROD1766","4","2024/2/26"
"SALE8105","CUST4718","PROD1753","5","2024/11/27"
"SALE8105","CUST5123","PROD1766","2","2024/7/17"
"SALE8105","CUST4996","PROD1742","4","2024/8/18"
"SALE8105","CUST4988","PROD1764","5","2024/5/20"
"SALE8105","CUST4858","PROD1742","3","2024/4/23"
"SALE8105","CUST5111","PROD1760","1","2024/6/23"
"SALE8105","CUST4789","PROD1768","5","2024/11/11"
"SALE8105","CUST4949","PROD1734","2","2024/9/27"
"SALE8105","CUST5011","PROD1727","2","2024/3/31"
"SALE8105","CUST5010","PROD1755","3","2024/4/18"
"SALE8105","CUST5064","PROD1745","3","2024/12/25"
"SALE8105","CUST5173","PROD1764","4","2024/4/6"
"SALE8105","CUST5082","PROD1727","2","2024/6/15"
"SALE8105","CUST4870","PROD1728","3","2024/11/26"
"SALE8105","CUST5095","PROD1755","4","2024/5/9"
"SALE8105","CUST5172","PROD1752","4","2024/4/27"
"SALE8105","CUST4818","PROD1732","4","2024/12/14"
"SALE8105","CUST4814","PROD1753","2","2024/3/14"
"SALE8105","CUST4819","PROD1744","2","2024/3/10"
"SALE8105","CUST4962","PROD1749","3","2024/2/7"
"SALE8105","CUST4970","PROD1737","5","2024/3/7"
"SALE8105","CUST4943","PROD1756","5","2024/9/30"
"SALE8105","CUST4895","PROD1751","3","2024/10/31"
"SALE8105","CUST4744","PROD1745","4","2024/2/24"
"SALE8105","CUST4943","PROD1725","4","2024/12/26"
"SALE8105","CUST4766","PROD1765","2","2024/9/12"
"SALE8105","CUST5124","PROD1768","3","2024/12/7"
"SALE8105","CUST5150","PROD1755","5","2024/6/15"
"SALE8105","CUST4992","PROD1757","3","2024/10/31"
"SALE8105","CUST4750","PROD1768","4","2024/10/14"
"SALE8105","CUST5077","PROD1727","5","2024/8/1"
"SALE8105","CUST5130","PROD1746","4","2024/1/2"
"SALE8105","CUST4761","PROD1726","3","2024/11/22"
"SALE8105","CUST4867","PROD1745","1","2024/3/20"
"SALE8105","CUST4917","PROD1732","3","2024/1/13"
"SALE8105","CUST5148","PROD1748","2","2024/4/13"
"SALE8105","CUST4988","PROD1761","1","2024/12/26"
"SALE8105","CUST4696","PROD1767","5","2024/2/18"
"SALE8105","CUST5114","PROD1750","4","2024/7/30"
"SALE8105","CUST4757","PROD1733","4","2024/11/4"
"SALE8105","CUST5106","PROD1757","1","2024/7/7"
"SALE8105","CUST4830","PROD1743","5","2024/4/7"
"SALE8105","CUST4715","PROD1758","5","2024/9/4"
"SALE8105","CUST4682","PROD1730","4","2024/1/19"
"SALE8105","CUST4790","PROD1738","1","2024/11/17"
"SALE8105","CUST5086","PROD1765","4","2024/3/19"
"SALE8105","CUST5069","PROD1725","2","2024/4/24"
"SALE8105","CUST5142","PROD1759","3","2024/5/28"
"SALE8105","CUST4940","PROD1739","3","2024/7/26"
"SALE8105","CUST4684","PROD1739","3","2024/2/11"
"SALE8105","CUST4826","PROD1731","4","2024/7/16"
"SALE8105","CUST4730","PROD1726","5","2024/12/11"
"SALE8105","CUST4939","PROD1747","4","2024/7/7"
"SALE8105","CUST4700","PROD1726","3","2024/9/14"
"SALE8105","CUST4754","PROD1737","1","2024/7/23"
"SALE8105","CUST4919","PROD1742","4","2024/11/24"
"SALE8105","CUST5082","PROD1744","4","2024/7/12"
"SALE8105","CUST4836","PROD1765","2","2024/9/21"
"SALE8105","CUST4930","PROD1741","2","2024/9/22"
"SALE8105","CUST4719","PROD1741","1","2024/10/16"
"SALE8105","CUST4972","PROD1748","4","2024/4/11"
"SALE8105","CUST4903","PROD1747","2","2024/6/10"
"SALE8105","CUST4966","PROD1765","4","2024/6/13"
"SALE8105","CUST4928","PROD1749","4","2024/1/15"
"SALE8105","CUST5151","PROD1746","5","2024/9/12"
"SALE8105","CUST4981","PROD1747","2","2024/1/6"
"SALE8105","CUST4755","PROD1752","2","2024/1/19"
"SALE8105","CUST4966","PROD1750","3","2024/3/21"
"SALE8105","CUST4703","PROD1732","5","2024/7/22"
"SALE8105","CUST4911","PROD1738","5","2024/7/20"
"SALE8105","CUST4905","PROD1747","4","2024/7/19"
"SALE8105","CUST4973","PROD1729","5","2024/12/25"
"SALE8105","CUST4751","PROD1726","1","2024/4/12"
"SALE8105","CUST4742","PROD1745","5","2024/6/30"
"SALE8105","CUST4814","PROD1743","4","2024/8/14"
"SALE8105","CUST4950","PROD1751","3","2024/10/28"
"SALE8105","CUST4859","PROD1725","4","2024/9/16"
"SALE8105","CUST4862","PROD1756","4","2024/10/4"
"SALE8105","CUST4763","PROD1765","5","2024/2/24"
"SALE8105","CUST4990","PROD1746","4","2024/3/26"
"SALE8105","CUST4763","PROD1768","4","2024/12/7"
"SALE8105","CUST5040","PROD1759","3","2024/11/29"
"SALE8105","CUST5073","PROD1759","5","2024/2/3"
"SALE8105","CUST4751","PROD1754","2","2024/10/9"
"SALE8105","CUST5024","PROD1738","4","2024/7/7"
"SALE8105","CUST5164","PROD1755","1","2024/5/26"
"SALE8105","CUST4872","PROD1767","2","2024/8/12"
"SALE8105","CUST5032","PROD1747","2","2024/7/10"
"SALE8105","CUST4730","PROD1727","1","2024/7/31"
"SALE8105","CUST5003","PROD1751","2","2024/12/13"
"SALE8105","CUST5155","PROD1763","5","2024/11/29"
"SALE8105","CUST4749","PROD1738","5","2024/7/21"
"SALE8105","CUST5033","PROD1754","5","2024/9/10"
"SALE8105","CUST4900","PROD1726","4","2024/6/18"
"SALE8105","CUST4715","PROD1767","4","2024/10/25"
"SALE8105","CUST4711","PROD1753","1","2024/12/23"
"SALE8105","CUST5171","PROD1751","3","2024/3/8"
"SALE8105","CUST4917","PROD1764","5","2024/10/27"
"SALE8105","CUST5050","PROD1728","2","2024/9/26"
"SALE8105","CUST4750","PROD1755","5","2024/5/9"
"SALE8105","CUST5001","PROD1753","1","2024/9/22"
"SALE8105","CUST4805","PROD1744","1","2024/1/5"
"SALE8105","CUST4771","PROD1762","3","2024/11/6"
"SALE8105","CUST4987","PROD1730","3","2024/1/4"
"SALE8105","CUST5128","PROD1739","3","2024/5/20"
"SALE8105","CUST4861","PROD1739","2","2024/3/17"
"SALE8105","CUST4888","PROD1765","3","2024/11/18"
"SALE8105","CUST4883","PROD1735","3","2024/9/27"
"SALE8105","CUST5054","PROD1754","3","2024/9/9"
"SALE8105","CUST4819","PROD1760","4","2024/12/16"
"SALE8105","CUST5173","PROD1736","4","2024/6/21"
"SALE8105","CUST4914","PROD1736","2","2024/8/26"
"SALE8105","CUST4798","PROD1765","5","2024/12/29"
"SALE8105","CUST4853","PROD1765","2","2024/8/25"
"SALE8105","CUST5074","PROD1752","2","2024/4/30"
"SALE8105","CUST4915","PROD1764","5","2024/2/21"
"SALE8105","CUST4945","PROD1761","5","2024/3/2"
"SALE8105","CUST5021","PROD1727","1","2024/8/9"
"SALE8105","CUST5055","PROD1747","2","2024/6/26"
"SALE8105","CUST5017","PROD1765","1","2024/11/5"
"SALE8105","CUST5178","PROD1759","1","2024/12/18"
"SALE8105","CUST4712","PROD1767","5","2024/9/25"
"SALE8105","CUST4916","PROD1757","4","2024/2/17"
"SALE8105","CUST4802","PROD1752","2","2024/2/10"
"SALE8105","CUST4704","PROD1736","2","2024/2/6"
"SALE8105","CUST5154","PROD1765","1","2024/1/7"
"SALE8105","CUST5137","PROD1754","1","2024/12/24"
"SALE8105","CUST4799","PROD1731","5","2024/12/18"
"SALE8105","CUST4821","PROD1765","1","2024/7/8"
"SALE8105","CUST4825","PROD1736","1","2024/8/7"
"SALE8105","CUST4786","PROD1750","3","2024/4/14"
"SALE8105","CUST4699","PROD1765","1","2024/10/22"
"SALE8105","CUST4750","PROD1742","1","2024/12/10"
"SALE8105","CUST4973","PROD1743","5","2024/10/21"
"SALE8105","CUST4914","PROD1743","4","2024/4/18"
"SALE8105","CUST5040","PROD1740","3","2024/10/20"
"SALE8105","CUST5101","PROD1745","3","2024/4/20"
"SALE8105","CUST4967","PROD1738","2","2024/7/29"
"SALE8105","CUST4908","PROD1740","1","2024/1/20"
"SALE8105","CUST4775","PROD1764","1","2024/5/5"
"SALE8105","CUST4971","PROD1764","2","2024/7/22"
"SALE8105","CUST4964","PROD1764","1","2024/2/13"
"SALE8105","CUST4855","PROD1768","4","2024/12/22"
"SALE8105","CUST4927","PROD1749","3","2024/10/2"
"SALE8105","CUST5034","PROD1744","2","2024/11/11"
"SALE8105","CUST4759","PROD1755","2","2024/9/20"
"SALE8105","CUST4944","PROD1741","3","2024/2/27"
"SALE8105","CUST5036","PROD1754","5","2024/6/23"
"SALE8105","CUST4717","PROD1769","4","2024/6/30"
"SALE8105","CUST4850","PROD1727","5","2024/12/4"
"SALE8105","CUST4868","PROD1747","5","2024/8/18"
"SALE8105","CUST4884","PROD1754","5","2024/4/12"
"SALE8105","CUST5166","PROD1752","5","2024/2/5"
"SALE8105","CUST5149","PROD1757","5","2024/1/5"
"SALE8105","CUST4735","PROD1757","1","2024/11/22"
"SALE8105","CUST5175","PROD1765","3","2024/9/20"
"SALE8105","CUST5148","PROD1739","1","2024/10/18"
"SALE8105","CUST5000","PROD1737","3","2024/4/24"
"SALE8105","CUST4958","PROD1730","4","2024/8/6"
"SALE8105","CUST4895","PROD1767","4","2024/7/16"
"SALE8105","CUST4782","PROD1766","4","2024/11/6"
"SALE8105","CUST4899","PROD1760","5","2024/7/6"
"SALE8105","CUST4784","PROD1728","1","2024/11/23"
"SALE8105","CUST5015","PROD1744","3","2024/6/22"
"SALE8105","CUST5151","PROD1762","5","2024/6/29"
"SALE8105","CUST4704","PROD1731","4","2024/8/7"
"SALE8105","CUST4795","PROD1760","2","2024/9/12"
"SALE8105","CUST4880","PROD1744","1","2024/12/25"
"SALE8105","CUST4787","PROD1746","2","2024/3/17"
"SALE8105","CUST4684","PROD1752","1","2024/5/18"
"SALE8105","CUST4720","PROD1739","4","2024/11/16"
"SALE8105","CUST5119","PROD1742","4","2024/6/9"
"SALE8105","CUST4769","PROD1747","5","2024/6/13"
"SALE8105","CUST4693","PROD1753","2","2024/7/1"
"SALE8105","CUST4818","PROD1744","5","2024/9/10"
"SALE8105","CUST5084","PROD1766","3","2024/7/13"
"SALE8105","CUST4914","PROD1767","1","2024/4/8"
"SALE8105","CUST4935","PROD1729","2","2024/7/24"
"SALE8105","CUST5011","PROD1768","2","2024/3/16"
"SALE8105","CUST4895","PROD1751","3","2024/4/24"
"SALE8105","CUST4957","PROD1739","2","2024/9/27"
"SALE8105","CUST5076","PROD1753","4","2024/6/7"
"SALE8105","CUST5132","PROD1746","2","2024/2/18"
"SALE8105","CUST4923","PROD1730","4","2024/12/12"
"SALE8105","CUST5152","PROD1736","2","2024/12/31"
"SALE8105","CUST5037","PROD1728","3","2024/7/30"
"SALE8105","CUST4813","PROD1759","3","2024/9/6"
"SALE8105","CUST5056","PROD1766","5","2024/10/16"
"SALE8105","CUST5094","PROD1734","1","2024/8/21"
"SALE8105","CUST4859","PROD1726","3","2024/2/19"
"SALE8105","CUST4807","PROD1745","2","2024/7/25"
"SALE8105","CUST5176","PROD1729","2","2024/8/3"
"SALE8105","CUST4986","PROD1743","4","2024/1/10"
"SALE8105","CUST4799","PROD1763","2","2024/10/30"
"SALE8105","CUST5038","PROD1727","3","2024/1/20"
"SALE8105","CUST5020","PROD1743","3","2024/5/23"
"SALE8105","CUST4968","PROD1728","5","2024/4/25"
"SALE8105","CUST4833","PROD1735","3","2024/3/18"
"SALE8105","CUST5131","PROD1744","2","2024/3/20"
"SALE8105","CUST5102","PROD1733","5","2024/1/28"
"SALE8105","CUST5018","PROD1744","2","2024/11/23"
"SALE8105","CUST5033","PROD1755","3","2024/5/14"
"SALE8105","CUST4843","PROD1743","4","2024/7/8"
"SALE8105","CUST4835","PROD1762","5","2024/12/3"
"SALE8105","CUST4745","PROD1727","4","2024/7/17"
"SALE8105","CUST4718","PROD1742","1","2024/4/18"
"SALE8105","CUST4932","PROD1726","1","2024/11/12"
"SALE8105","CUST5023","PROD1744","3","2024/2/19"
"SALE8105","CUST4824","PROD1737","2","2024/5/22"
"SALE8105","CUST5024","PROD1742","4","2024/10/1"
"SALE8105","CUST4707","PROD1760","2","2024/4/10"
"SALE8105","CUST4896","PROD1759","5","2024/6/19"
"SALE8105","CUST5076","PROD1739","4","2024/12/28"
"SALE8105","CUST4749","PROD1731","2","2024/5/12"
"SALE8105","CUST4726","PROD1763","1","2024/9/16"
"SALE8105","CUST5000","PROD1769","3","2024/5/19"
"SALE8105","CUST5074","PROD1758","5","2024/4/20"
"SALE8105","CUST4765","PROD1737","2","2024/4/6"
"SALE8105","CUST4955","PROD1730","2","2024/9/27"
"SALE8105","CUST4828","PROD1745","5","2024/11/19"
"SALE8105","CUST5066","PROD1737","3","2024/3/9"
"SALE8105","CUST5037","PROD1732","3","2024/8/24"
"SALE8105","CUST4961","PROD1762","1","2024/12/1"
"SALE8105","CUST4702","PROD1736","1","2024/2/21"
"SALE8105","CUST4812","PROD1737","2","2024/9/23"
"SALE8105","CUST4883","PROD1727","1","2024/6/13"
"SALE8105","CUST4722","PROD1725","1","2024/10/2"
"SALE8105","CUST5002","PROD1725","5","2024/3/20"
"SALE8105","CUST4796","PROD1756","1","2024/10/15"
"SALE8105","CUST5120","PROD1735","1","2024/8/19"
"SALE8105","CUST5161","PROD1725","1","2024/9/30"
"SALE8105","CUST4812","PROD1749","2","2024/3/4"
"SALE8105","CUST5037","PROD1760","2","2024/8/1"
"SALE8105","CUST5073","PROD1738","3","2024/8/17"
"SALE8105","CUST4901","PROD1725","2","2024/12/28"
"SALE8105","CUST4770","PROD1758","1","2024/12/4"
"SALE8105","CUST4722","PROD1752","1","2024/7/21"
"SALE8105","CUST4908","PROD1742","4","2024/9/20"
"SALE8105","CUST4754","PROD1744","3","2024/9/28"
"SALE8105","CUST4922","PROD1736","3","2024/7/24"
"SALE8105","CUST5100","PROD1725","4","2024/12/11"
"SALE8105","CUST5174","PROD1767","4","2024/9/29"
"SALE8105","CUST5140","PROD1762","4","2024/11/25"
"SALE8105","CUST4907","PROD1769","4","2024/2/14"
"SALE8105","CUST4891","PROD1725","2","2024/3/25"
"SALE8105","CUST5036","PROD1736","3","2024/6/24"
"SALE8105","CUST5017","PROD1727","1","2024/4/20"
"SALE8105","CUST4991","PROD1740","1","2024/1/9"
"SALE8105","CUST5016","PROD1745","3","2024/12/9"
"SALE8105","CUST5028","PROD1740","5","2024/8/8"
"SALE8105","CUST5139","PROD1760","1","2024/2/4"
"SALE8105","CUST4805","PROD1729","2","2024/2/7"
"SALE8105","CUST4991","PROD1759","1","2024/4/21"
"SALE8105","CUST4696","PROD1727","4","2024/9/7"
"SALE8105","CUST4826","PROD1734","4","2024/11/27"
"SALE8105","CUST5041","PROD1755","4","2024/11/29"
"SALE8105","CUST5089","PROD1732","1","2024/1/29"
"SALE8105","CUST5089","PROD1769","4","2024/10/18"
"SALE8105","CUST4842","PROD1762","3","2024/10/8"
"SALE8105","CUST5143","PROD1765","4","2024/4/18"
"SALE8105","CUST4867","PROD1741","4","2024/4/10"
"SALE8105","CUST5141","PROD1736","4","2024/6/1"
"SALE8105","CUST5148","PROD1752","2","2024/3/28"
"SALE8105","CUST4728","PROD1765","1","2024/9/19"
"SALE8105","CUST4840","PROD1746","5","2024/5/16"
"SALE8105","CUST4869","PROD1757","3","2024/10/8"
"SALE8105","CUST4694","PROD1768","3","2024/7/6"
"SALE8105","CUST4934","PROD1750","1","2024/4/6"
"SALE8105","CUST5161","PROD1727","2","2024/8/29"
"SALE8105","CUST4751","PROD1746","3","2024/5/2"
"SALE8105","CUST4937","PROD1761","2","2024/12/17"
"SALE8105","CUST4738","PROD1726","4","2024/5/6"
"SALE8105","CUST4831","PROD1756","4","2024/10/20"
"SALE8105","CUST4769","PROD1747","1","2024/4/3"
"SALE8105","CUST4790","PROD1748","3","2024/3/14"
"SALE8105","CUST4724","PROD1752","2","2024/10/15"
"SALE8105","CUST4746","PROD1747","3","2024/10/28"
"SALE8105","CUST4994","PROD1745","2","2024/12/18"
"SALE8105","CUST4703","PROD1733","3","2024/3/26"
"SALE8105","CUST4890","PROD1730","1","2024/2/25"
"SALE8105","CUST4851","PROD1734","1","2024/9/6"
"SALE8105","CUST4990","PROD1764","2","2024/2/24"
"SALE8105","CUST4987","PROD1762","1","2024/12/22"
"SALE8105","CUST4993","PROD1727","2","2024/10/22"
"SALE8105","CUST5093","PROD1745","3","2024/3/12"
"SALE8105","CUST4884","PROD1758","5","2024/6/26"
"SALE8105","CUST4763","PROD1728","5","2024/1/1"
"SALE8105","CUST4804","PROD1737","3","2024/10/9"
"SALE8105","CUST4860","PROD1740","5","2024/8/21"
"SALE8105","CUST5016","PROD1730","4","2024/7/14"
"SALE8105","CUST5120","PROD1737","3","2024/2/20"
"SALE8105","CUST4818","PROD1734","5","2024/9/5"
"SALE8105","CUST4711","PROD1734","1","2024/2/14"
"SALE8105","CUST5129","PROD1744","1","2024/7/28"
"SALE8105","CUST4686","PROD1766","5","2024/5/19"
"SALE8105","CUST4811","PROD1768","3","2024/10/10"
"SALE8105","CUST5105","PROD1739","4","2024/4/26"
"SALE8105","CUST4952","PROD1763","2","2024/11/2"
"SALE8105","CUST4930","PROD1725","2","2024/3/8"
"SALE8105","CUST5065","PROD1735","1","2024/9/15"
"SALE8105","CUST5085","PROD1740","4","2024/3/6"
"SALE8105","CUST5085","PROD1733","2","2024/9/9"
"SALE8105","CUST5119","PROD1740","5","2024/10/14"
"SALE8105","CUST4775","PROD1742","4","2024/6/18"
"SALE8105","CUST4785","PROD1740","5","2024/3/15"
"SALE8105","CUST4698","PROD1766","5","2024/9/25"
"SALE8105","CUST5045","PROD1738","4","2024/1/6"
"SALE8105","CUST4802","PROD1742","3","2024/9/12"
"SALE8105","CUST4852","PROD1769","1","2024/5/19"
"SALE8105","CUST4994","PROD1731","4","2024/8/21"
"SALE8105","CUST5163","PROD1746","3","2024/11/24"
"SALE8105","CUST4695","PROD1756","4","2024/7/5"
"SALE8105","CUST4863","PROD1741","5","2024/7/23"
"SALE8105","CUST4819","PROD1727","1","2024/10/22"
"SALE8105","CUST4793","PROD1729","2","2024/3/2"
"SALE8105","CUST4793","PROD1746","2","2024/7/6"
"SALE8105","CUST4697","PROD1751","4","2024/4/13"
"SALE8105","CUST4731","PROD1751","4","2024/10/12"
"SALE8105","CUST4925","PROD1762","5","2024/1/5"
"SALE8105","CUST4953","PROD1737","5","2024/11/6"
"SALE8105","CUST5154","PROD1756","1","2024/1/25"
"SALE8105","CUST4805","PROD1740","5","2024/5/22"
"SALE8105","CUST4878","PROD1739","3","2024/5/23"
"SALE8105","CUST4866","PROD1750","5","2024/8/30"
"SALE8105","CUST4686","PROD1744","3","2024/11/14"
"SALE8105","CUST5167","PROD1731","3","2024/8/19"
"SALE8105","CUST5050","PROD1761","5","2024/4/23"
"SALE8105","CUST4869","PROD1727","2","2024/12/8"
"SALE8105","CUST4758","PROD1763","2","2024/11/11"
"SALE8105","CUST5090","PROD1740","2","2024/2/23"
"SALE8105","CUST4725","PROD1768","4","2024/8/5"
"SALE8105","CUST4796","PROD1768","4","2024/3/17"
"SALE8105","CUST4851","PROD1760","5","2024/7/1"
"SALE8105","CUST5104","PROD1757","1","2024/4/25"
"SALE8105","CUST4966","PROD1746","2","2024/6/22"
"SALE8105","CUST4881","PROD1732","4","2024/5/10"
"SALE8105","CUST4981","PROD1763","2","2024/7/23"
"SALE8105","CUST5085","PROD1746","3","2024/5/13"
"SALE8105","CUST4701","PROD1747","5","2024/7/28"
"SALE8105","CUST4830","PROD1766","1","2024/7/22"
"SALE8105","CUST4753","PROD1746","2","2024/7/22"
"SALE8105","CUST4832","PROD1747","3","2024/5/7"
"SALE8105","CUST4909","PROD1738","4","2024/11/9"
"SALE8105","CUST4988","PROD1731","3","2024/3/8"
"SALE8105","CUST5087","PROD1756","3","2024/9/8"
"SALE8105","CUST4920","PROD1732","5","2024/9/31"
"SALE8105","CUST4691","PROD1752","3","2024/4/21"
"SALE8105","CUST4837","PROD1762","5","2024/12/29"
"SALE8105","CUST4959","PROD1725","2","2024/2/24"
"SALE8105","CUST4759","PROD1732","4","2024/7/5"
"SALE8105","CUST5023","PROD1760","5","2024/11/17"
"SALE8105","CUST4990","PROD1762","1","2024/2/27"
"SALE8105","CUST4911","PROD1734","1","2024/5/2"
"SALE8105","CUST4831","PROD1762","5","2024/3/12"
"SALE8105","CUST5118","PROD1769","4","2024/7/19"
"SALE8105","CUST5020","PROD1746","2","2024/2/16"
"SALE8105","CUST4984","PROD1750","2","2024/9/20"
"SALE8105","CUST4959","PROD1764","5","2024/7/23"
"SALE8105","CUST4844","PROD1759","2","2024/7/17"
"SALE8105","CUST4985","PROD1751","2","2024/2/7"
"SALE8105","CUST4907","PROD1764","1","2024/11/8"
"SALE8105","CUST5055","PROD1730","4","2024/11/14"
"SALE8105","CUST5031","PROD1762","1","2024/10/10"
"SALE8105","CUST4919","PROD1769","5","2024/3/23"
"SALE8105","CUST4915","PROD1748","5","2024/10/30"
"SALE8105","CUST4887","PROD1746","3","2024/7/13"
"SALE8105","CUST4932","PROD1726","5","2024/12/10"
"SALE8105","CUST4912","PROD1760","4","2024/3/30"
"SALE8105","CUST4816","PROD1730","1","2024/5/29"
"SALE8105","CUST4788","PROD1757","1","2024/7/26"
"SALE8105","CUST4926","PROD1760","2","2024/12/29"
"SALE8105","CUST4852","PROD1742","2","2024/4/6"
"SALE8105","CUST5058","PROD1743","4","2024/5/11"
"SALE8105","CUST5120","PROD1727","2","2024/8/4"
"SALE8105","CUST4868","PROD1741","5","2024/11/22"
"SALE8105","CUST5123","PROD1763","3","2024/8/15"
"SALE8105","CUST4703","PROD1729","5","2024/5/30"
"SALE8105","CUST5164","PROD1737","3","2024/11/7"
"SALE8105","CUST4792","PROD1754","2","2024/6/13"
"SALE8105","CUST4881","PROD1764","5","2024/3/6"
"SALE8105","CUST4830","PROD1742","3","2024/3/19"
"SALE8105","CUST5108","PROD1761","3","2024/6/11"
"SALE8105","CUST4720","PROD1744","5","2024/3/26"
"SALE8105","CUST5160","PROD1768","2","2024/7/16"
"SALE8105","CUST5090","PROD1738","2","2024/12/7"
"SALE8105","CUST4938","PROD1753","3","2024/6/1"
"SALE8105","CUST4711","PROD1754","2","2024/5/10"
"SALE8105","CUST4940","PROD1725","2","2024/4/22"
"SALE8105","CUST4934","PROD1734","3","2024/2/6"
"SALE8105","CUST4830","PROD1765","2","2024/12/16"
"SALE8105","CUST4696","PROD1746","3","2024/3/24"
"SALE8105","CUST5093","PROD1749","1","2024/8/27"
"SALE8105","CUST4877","PROD1764","1","2024/8/7"
"SALE8105","CUST5124","PROD1733","3","2024/11/16"
"SALE8105","CUST4781","PROD1767","4","2024/6/20"
"SALE8105","CUST4689","PROD1730","5","2024/7/28"
"SALE8105","CUST4796","PROD1750","2","2024/10/29"
"SALE8105","CUST4866","PROD1740","1","2024/1/17"
"SALE8105","CUST4963","PROD1765","3","2024/9/9"
"SALE8105","CUST5107","PROD1748","2","2024/2/22"
"SALE8105","CUST4741","PROD1745","1","2024/2/23"
"SALE8105","CUST4905","PROD1736","5","2024/5/4"
"SALE8105","CUST5100","PROD1751","5","2024/8/14"
"SALE8105","CUST4876","PROD1769","2","2024/12/19"
"SALE8105","CUST4743","PROD1738","5","2024/7/26"
"SALE8105","CUST5127","PROD1754","2","2024/1/10"
"SALE8105","CUST4834","PROD1749","4","2024/3/24"
"SALE8105","CUST5073","PROD1740","3","2024/9/30"
"SALE8105","CUST4681","PROD1740","2","2024/1/23"
"SALE8105","CUST4963","PROD1760","5","2024/3/17"
